seed,tree_backend,threshold_used_from_main_oob_balanced_acc,model4_tree_auc_1095,model5_mlp_auc_1095,model6_ens_auc_1095,model4_tree_auc_endpoint,model5_mlp_auc_endpoint,model6_ensemble_auc_endpoint,model6_ba_thr_oob,model6_f1_thr_oob,model6_sens_thr_oob,model6_spec_thr_oob,model6_mcc_thr_oob,model4_tree_cadj,model5_mlp_cadj,model6_ens_cadj,model4_tree_craw,model5_mlp_craw,model6_ens_craw
20260501,xgboost,0.25887223657045977,0.7061688311688311,0.7987012987012987,0.7938311688311688,0.7061688311688311,0.7987012987012987,0.7938311688311688,0.6931818181818181,0.4375,0.6363636363636364,0.75,0.3085304536722668,0.5925925925925926,0.7222222222222222,0.6296296296296297,0.5925925925925926,0.7222222222222222,0.6296296296296297
20260538,xgboost,0.25887223657045977,0.6801948051948052,0.8035714285714286,0.7987012987012987,0.6801948051948052,0.8035714285714286,0.7987012987012987,0.6753246753246753,0.4117647058823529,0.6363636363636364,0.7142857142857143,0.27357294071880955,0.5555555555555556,0.7037037037037037,0.6296296296296297,0.5555555555555556,0.7037037037037037,0.6296296296296297
20260574,xgboost,0.25887223657045977,0.6948051948051948,0.7808441558441558,0.7987012987012987,0.6948051948051948,0.7808441558441558,0.7987012987012987,0.6663961038961039,0.4,0.6363636363636364,0.6964285714285714,0.25711277537502686,0.5555555555555556,0.7222222222222222,0.6481481481481481,0.5555555555555556,0.7222222222222222,0.6481481481481481
