model1_base_cox_craw,model1_base_cox_cadj,model1_base_cox_auc_365,model1_base_cox_auc_730,model1_base_cox_auc_1095,model1_base_cox_auc_endpoint,model2_geom_cox_craw,model2_geom_cox_cadj,model2_geom_cox_auc_365,model2_geom_cox_auc_730,model2_geom_cox_auc_1095,model2_geom_cox_auc_endpoint,model3_full_cox_craw,model3_full_cox_cadj,model3_full_cox_auc_365,model3_full_cox_auc_730,model3_full_cox_auc_1095,model3_full_cox_auc_endpoint,model4_tree_auto_craw,model4_tree_auto_cadj,model4_tree_auto_auc_365,model4_tree_auto_auc_730,model4_tree_auto_auc_1095,model4_tree_auto_auc_endpoint,model5_mlp_auto_craw,model5_mlp_auto_cadj,model5_mlp_auto_auc_365,model5_mlp_auto_auc_730,model5_mlp_auto_auc_1095,model5_mlp_auto_auc_endpoint,model6_ensemble_auto_craw,model6_ensemble_auto_cadj,model6_ensemble_auto_auc_365,model6_ensemble_auto_auc_730,model6_ensemble_auto_auc_1095,model6_ensemble_auto_auc_endpoint,model2_geom_cox_nri_ep,model2_geom_cox_idi_ep,model3_full_cox_nri_ep,model3_full_cox_idi_ep,model4_tree_auto_nri_ep,model4_tree_auto_idi_ep,model5_mlp_auto_nri_ep,model5_mlp_auto_idi_ep,model6_ensemble_auto_nri_ep,model6_ensemble_auto_idi_ep,model6_ensemble_balanced_accuracy_thr_oob,model6_ensemble_f1_thr_oob,model6_ensemble_mcc_thr_oob,model6_ensemble_sensitivity_thr_oob,model6_ensemble_specificity_thr_oob
0.6890243902439024,0.6890243902439024,0.5698529411764706,0.5698529411764706,0.5698529411764706,0.5698529411764706,0.6559233449477352,0.6559233449477352,0.4933155080213904,0.4933155080213904,0.4933155080213904,0.4933155080213904,0.7778745644599303,0.7778745644599303,0.5544786096256684,0.5544786096256684,0.5544786096256684,0.5544786096256684,0.7534843205574913,0.7534843205574913,0.6707887700534759,0.6707887700534759,0.6707887700534759,0.6707887700534759,0.6341463414634146,0.6341463414634146,0.5421122994652406,0.5421122994652406,0.5421122994652406,0.5421122994652406,0.6341463414634146,0.6341463414634146,0.5421122994652406,0.5421122994652406,0.5421122994652406,0.5421122994652406,0.1270053475935829,0.21423197345188338,-0.07754010695187169,-0.05536836462550965,0.0,-0.07630419750531123,-0.045454545454545414,-0.07405960546217893,-0.045454545454545414,-0.07405960032969194,0.4540441176470588,0.12903225806451613,-0.05240959271979031,0.47058823529411764,0.4375
0.7939317319848294,0.7939317319848294,0.7278688524590164,0.7278688524590164,0.7278688524590164,0.7278688524590164,0.5853350189633375,0.5853350189633375,0.5792349726775956,0.5792349726775956,0.5792349726775956,0.5792349726775956,0.6042983565107459,0.6042983565107459,0.5874316939890711,0.5874316939890711,0.5874316939890711,0.5874316939890711,0.43489254108723135,0.5651074589127687,0.46174863387978143,0.46174863387978143,0.46174863387978143,0.46174863387978143,0.43742098609355246,0.5625790139064475,0.4355191256830601,0.4355191256830601,0.4355191256830601,0.4355191256830601,0.43742098609355246,0.5625790139064475,0.4355191256830601,0.4355191256830601,0.4355191256830601,0.4355191256830601,0.4459016393442623,0.5076936734085268,-0.1693989071038251,1.1265791785507728,0.0,-0.33484349506344807,-0.032786885245901676,-0.44945695047229883,-0.032786885245901676,-0.4494569344492379,0.47404371584699456,0.08620689655172414,-0.023125200214414103,0.5,0.44808743169398907
0.688556566970091,0.688556566970091,0.6132947976878613,0.6132947976878613,0.6132947976878613,0.6132947976878613,0.5611183355006502,0.5611183355006502,0.4760115606936416,0.4760115606936416,0.4760115606936416,0.4760115606936416,0.6762028608582574,0.6762028608582574,0.5722543352601155,0.5722543352601155,0.5722543352601155,0.5722543352601155,0.6514954486345904,0.6514954486345904,0.6447976878612717,0.6447976878612717,0.6447976878612717,0.6447976878612717,0.6150845253576073,0.6150845253576073,0.5580924855491329,0.5580924855491329,0.5580924855491329,0.5580924855491329,0.6150845253576073,0.6150845253576073,0.5580924855491329,0.5580924855491329,0.5580924855491329,0.5580924855491329,0.017341040462427737,-0.006983907829662517,-0.10231213872832368,0.6906373474967573,0.0,-0.10979786395989682,-0.011560693641618602,-0.11839242410352546,-0.011560693641618602,-0.1183924591115337,0.4985549132947977,0.17094017094017094,-0.001761734531444314,0.5,0.49710982658959535
0.7583148558758315,0.7583148558758315,0.6472466081404629,0.6472466081404629,0.6472466081404629,0.6472466081404629,0.8499630450849963,0.8499630450849963,0.7286512370311253,0.7286512370311253,0.7286512370311253,0.7286512370311253,0.8130081300813008,0.8130081300813008,0.6699920191540302,0.6699920191540302,0.6699920191540302,0.6699920191540302,0.7487065779748706,0.7487065779748706,0.6560255387071029,0.6560255387071029,0.6560255387071029,0.6560255387071029,0.7139689578713969,0.7139689578713969,0.6252992817238626,0.6252992817238626,0.6252992817238626,0.6252992817238626,0.7139689578713969,0.7139689578713969,0.6252992817238626,0.6252992817238626,0.6252992817238626,0.6252992817238626,0.7893056664006384,0.3867067293856239,0.20191540303272149,1.0991630053788293,0.0,-0.10379729832238913,-0.033519553072625774,-0.07376859032254157,-0.033519553072625774,-0.0737685451116456,0.5594573024740622,0.1553398058252427,0.06187483556331755,0.5714285714285714,0.547486033519553
0.7933425797503467,0.7933425797503467,0.7421497584541062,0.7421497584541062,0.7421497584541062,0.7421497584541062,0.5686546463245492,0.5686546463245492,0.5658212560386473,0.5658212560386473,0.5658212560386473,0.5658212560386473,0.7295423023578363,0.7295423023578363,0.7294685990338164,0.7294685990338164,0.7294685990338164,0.7294685990338164,0.6712898751733704,0.6712898751733704,0.7681159420289855,0.7681159420289855,0.7681159420289855,0.7681159420289855,0.6726768377253814,0.6726768377253814,0.7306763285024155,0.7306763285024155,0.7306763285024155,0.7306763285024155,0.6726768377253814,0.6726768377253814,0.7306763285024155,0.7306763285024155,0.7306763285024155,0.7306763285024155,0.176328502415459,0.4306281873247283,0.4468599033816425,0.8198508885168098,0.0,-0.39717178086769833,-0.021739130434782705,-0.2982554714947442,-0.021739130434782705,-0.2982554214188461,0.6225845410628019,0.12280701754385964,0.10379104432115777,0.7777777777777778,0.4673913043478261
0.8037166085946573,0.8037166085946573,0.7352601156069364,0.7352601156069364,0.7352601156069364,0.7352601156069364,0.7578397212543554,0.7578397212543554,0.6846820809248555,0.6846820809248555,0.6846820809248555,0.6846820809248555,0.8995354239256679,0.8995354239256679,0.8213872832369943,0.8213872832369943,0.8213872832369943,0.8213872832369943,0.8879210220673636,0.8879210220673636,0.8991329479768787,0.8991329479768787,0.8991329479768787,0.8991329479768787,0.8315911730545877,0.8315911730545877,0.8202312138728324,0.8202312138728324,0.8202312138728324,0.8202312138728324,0.8315911730545877,0.8315911730545877,0.8202312138728324,0.8202312138728324,0.8202312138728324,0.8202312138728324,0.4329479768786128,0.3715019751345654,0.7554913294797687,1.9564643418462386,0.0,-0.3278343137125432,0.0,-0.25428994653073844,0.0,-0.2542899383331352,0.6754335260115607,0.2706766917293233,0.2170683085352665,0.9,0.4508670520231214
0.7670364500792393,0.7670364500792393,0.7254681647940076,0.7254681647940076,0.7254681647940076,0.7254681647940076,0.6093502377179081,0.6093502377179081,0.5831460674157304,0.5831460674157304,0.5831460674157304,0.5831460674157304,0.7416798732171157,0.7416798732171157,0.7044943820224719,0.7044943820224719,0.7044943820224719,0.7044943820224719,0.679080824088748,0.679080824088748,0.7329588014981273,0.7329588014981273,0.7329588014981273,0.7329588014981273,0.6442155309033281,0.6442155309033281,0.6599250936329588,0.6599250936329588,0.6599250936329588,0.6599250936329588,0.6442155309033281,0.6442155309033281,0.6599250936329588,0.6599250936329588,0.6599250936329588,0.6599250936329588,0.26891385767790266,0.3140149053179182,0.28838951310861416,2.603407873325186,0.0,-0.2651800086472348,-0.011235955056179803,-0.2963333018585592,-0.011235955056179803,-0.29633332044942473,0.5917602996254682,0.18018018018018017,0.09826954963254228,0.6666666666666666,0.5168539325842697
0.8357348703170029,0.8357348703170029,0.785897435897436,0.785897435897436,0.785897435897436,0.785897435897436,0.7829010566762729,0.7829010566762729,0.7230769230769231,0.7230769230769231,0.7230769230769231,0.7230769230769231,0.8587896253602305,0.8587896253602305,0.7884615384615385,0.7884615384615385,0.7884615384615385,0.7884615384615385,0.8578290105667628,0.8578290105667628,0.879059829059829,0.879059829059829,0.879059829059829,0.879059829059829,0.7483189241114313,0.7483189241114313,0.732905982905983,0.732905982905983,0.732905982905983,0.732905982905983,0.7483189241114313,0.7483189241114313,0.732905982905983,0.732905982905983,0.732905982905983,0.732905982905983,0.7923076923076924,0.5737859239936494,0.3811965811965812,1.38829272637971,0.0,-0.34642788468508257,-0.03333333333333344,-0.3106628134328331,-0.03333333333333344,-0.31066282418777136,0.5901709401709402,0.15503875968992248,0.09230604961901938,0.7692307692307693,0.4111111111111111
0.7717219589257504,0.7717219589257504,0.7309491978609626,0.7309491978609626,0.7309491978609626,0.7309491978609626,0.6706161137440758,0.6706161137440758,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.6250000000000001,0.7298578199052133,0.7298578199052133,0.6734625668449198,0.6734625668449198,0.6734625668449198,0.6734625668449198,0.6145339652448657,0.6145339652448657,0.6377005347593583,0.6377005347593583,0.6377005347593583,0.6377005347593583,0.5584518167456556,0.5584518167456556,0.5614973262032086,0.5614973262032086,0.5614973262032086,0.5614973262032086,0.5584518167456556,0.5584518167456556,0.5614973262032086,0.5614973262032086,0.5614973262032086,0.5614973262032086,0.4344919786096257,0.34259961624294477,-0.02807486631016043,1.025671441093555,0.0,-0.3273633516355581,-0.022727272727272707,-0.3723713146145802,-0.022727272727272707,-0.37237133311165727,0.5242312834224598,0.16393442622950818,0.02757726687944996,0.5882352941176471,0.4602272727272727
0.605412208936438,0.605412208936438,0.5738636363636364,0.5738636363636364,0.5738636363636364,0.5738636363636364,0.44933920704845814,0.5506607929515419,0.4625668449197861,0.4625668449197861,0.4625668449197861,0.4625668449197861,0.45689112649465075,0.5431088735053493,0.4629010695187166,0.4629010695187166,0.4629010695187166,0.4629010695187166,0.4197608558842039,0.5802391441157961,0.5086898395721925,0.5086898395721925,0.5086898395721925,0.5086898395721925,0.3354310887350535,0.6645689112649464,0.40808823529411764,0.40808823529411764,0.40808823529411764,0.40808823529411764,0.3354310887350535,0.6645689112649464,0.40808823529411764,0.40808823529411764,0.40808823529411764,0.40808823529411764,0.04745989304812831,-0.0344187244621017,-0.35427807486631013,0.43719023621017206,0.0,-0.06445954455026986,-0.07954545454545459,-0.16674142370206813,-0.07954545454545459,-0.16674139221968567,0.4019050802139037,0.10687022900763359,-0.113081441327646,0.4117647058823529,0.39204545454545453
