threshold,balanced_accuracy,f1,mcc,sensitivity,specificity,ppv,npv,lr_pos,lr_neg,youden_j,rule,rule_name
0.14706838876008987,0.5435557487502717,0.15047021943573669,0.04576448567336579,0.5581395348837209,0.5289719626168224,0.08695652173913043,0.9370860927152318,1.184939091915836,0.835319253841729,0.08711149750054337,max_balanced_accuracy,max_balanced_accuracy
0.14706838876008987,0.5435557487502717,0.15047021943573669,0.04576448567336579,0.5581395348837209,0.5289719626168224,0.08695652173913043,0.9370860927152318,1.184939091915836,0.835319253841729,0.08711149750054337,max_youden_j,max_youden_j
0.028839542530477047,0.4996087806998479,0.13552361396303902,-0.00048653882509954973,0.7674418604651163,0.23177570093457944,0.07432432432432433,0.9253731343283582,0.9989814971991173,1.00337584396099,-0.0007824386003042472,conservative_high_specificity,conservative_high_specificity
0.14706838876008987,0.5435557487502717,0.15047021943573669,0.04576448567336579,0.5581395348837209,0.5289719626168224,0.08695652173913043,0.9370860927152318,1.184939091915836,0.835319253841729,0.08711149750054337,aggressive_high_sensitivity,aggressive_high_sensitivity
